,P3a_Delta_Novel_similarity_spatial,P3a_Delta_Novel_similarity_locationLR,P3a_Delta_Novel_similarity_locationPA,P3a_Delta_Novel_similarity_timing,P3a_Delta_Novel_similarity_amplitude,P3a_Delta_Novel_matchScore,P3a_Delta_Novel_attr_timeMSfromTriger,P3a_Delta_Novel_attr_leftRight,P3a_Delta_Novel_attr_posteriorAnterior,P3a_Delta_Novel_attr_amplitude,P3a_Delta_Novel_attr_logAmp,P3a_Delta_Novel_attr_GFP,P3a_Delta_Novel_attr_logGFP,P3a_Delta_Novel_attr_CenterOfMassTimeMSfromTriger,P3a_Delta_Novel_attr_CenterOfMassLR,P3a_Delta_Novel_attr_CenterOfMassPA,P3a_Delta_Novel_attr_inverseTimeMSfromTriger,P3a_Delta_Novel_attr_tStart_peakChannel_MSfromTriger,P3a_Delta_Novel_attr_tStart_Average_MSfromTriger,P3a_Delta_Novel_attr_interpolatedPeakTime_MS,P3a_Delta_Novel_attr_peakERPv_broudBand,P3a_Delta_Novel_attr_peakERPv,P3a_Delta_Novel_attr_capsuleERPv_broudBand,P3a_Delta_Novel_attr_capsuleERPv,P3a_Delta_Novel_similarity_GFP,P3a_Delta_Novel_similarity_tStart_peakChannel,P3a_Delta_Novel_similarity_tStart_Average,P3a_Delta_Novel_similarity_centerOfMassTime,P3a_Delta_Novel_similarity_inverseTime,P3a_Delta_Novel_similarity_logAmp,P3a_Delta_Novel_similarity_logGFP,P3a_Delta_Novel_topo_topographicCorrCoeffAligned,P3a_Delta_Novel_topo_topographicCorrCoeff,P3a_Delta_Novel_topo_covariance,P3a_Delta_Novel_topo_covarianceAligned,P3a_Delta_Novel_topo_corr,P3a_Delta_Novel_topo_corrAligned,P3a_Delta_Novel_topo_topographicCorrCoeffAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrCoeffSqrt3,P3a_Delta_Novel_topo_asymetricCorr,P3a_Delta_Novel_topo_asymetricCorrAligned,P3a_Delta_Novel_topo_topographicSimilarity,P3a_Delta_Novel_topo_topographicSimilaritySqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySub,P3a_Delta_Novel_topo_topographicCorrBoundarySubSqrt3,P3a_Delta_Novel_topo_topographicSimilarity_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wLinear2,P3a_Delta_Novel_topo_topographicSimilarity_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySub_wNormal2,P3a_Delta_Novel_topo_topographicSimilarityAligned,P3a_Delta_Novel_topo_topographicSimilarityAlignedSqrt3,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned,P3a_Delta_Novel_topo_topographicCorrBoundarySubAlignedSqrt3,P3a_Delta_Novel_topo_topographicSimilarityAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wLinear2,P3a_Delta_Novel_topo_topographicSimilarityAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal,P3a_Delta_Novel_topo_topographicCorrBoundarySubAligned_wNormal2,P3b_Delta_Target_similarity_spatial,P3b_Delta_Target_similarity_locationLR,P3b_Delta_Target_similarity_locationPA,P3b_Delta_Target_similarity_timing,P3b_Delta_Target_similarity_amplitude,P3b_Delta_Target_matchScore,P3b_Delta_Target_attr_timeMSfromTriger,P3b_Delta_Target_attr_leftRight,P3b_Delta_Target_attr_posteriorAnterior,P3b_Delta_Target_attr_amplitude,P3b_Delta_Target_attr_logAmp,P3b_Delta_Target_attr_GFP,P3b_Delta_Target_attr_logGFP,P3b_Delta_Target_attr_CenterOfMassTimeMSfromTriger,P3b_Delta_Target_attr_CenterOfMassLR,P3b_Delta_Target_attr_CenterOfMassPA,P3b_Delta_Target_attr_inverseTimeMSfromTriger,P3b_Delta_Target_attr_tStart_peakChannel_MSfromTriger,P3b_Delta_Target_attr_tStart_Average_MSfromTriger,P3b_Delta_Target_attr_interpolatedPeakTime_MS,P3b_Delta_Target_attr_peakERPv_broudBand,P3b_Delta_Target_attr_peakERPv,P3b_Delta_Target_attr_capsuleERPv_broudBand,P3b_Delta_Target_attr_capsuleERPv,P3b_Delta_Target_similarity_GFP,P3b_Delta_Target_similarity_tStart_peakChannel,P3b_Delta_Target_similarity_tStart_Average,P3b_Delta_Target_similarity_centerOfMassTime,P3b_Delta_Target_similarity_inverseTime,P3b_Delta_Target_similarity_logAmp,P3b_Delta_Target_similarity_logGFP,P3b_Delta_Target_topo_topographicCorrCoeffAligned,P3b_Delta_Target_topo_topographicCorrCoeff,P3b_Delta_Target_topo_covariance,P3b_Delta_Target_topo_covarianceAligned,P3b_Delta_Target_topo_corr,P3b_Delta_Target_topo_corrAligned,P3b_Delta_Target_topo_topographicCorrCoeffAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrCoeffSqrt3,P3b_Delta_Target_topo_asymetricCorr,P3b_Delta_Target_topo_asymetricCorrAligned,P3b_Delta_Target_topo_topographicSimilarity,P3b_Delta_Target_topo_topographicSimilaritySqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySub,P3b_Delta_Target_topo_topographicCorrBoundarySubSqrt3,P3b_Delta_Target_topo_topographicSimilarity_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySub_wLinear2,P3b_Delta_Target_topo_topographicSimilarity_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySub_wNormal2,P3b_Delta_Target_topo_topographicSimilarityAligned,P3b_Delta_Target_topo_topographicSimilarityAlignedSqrt3,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned,P3b_Delta_Target_topo_topographicCorrBoundarySubAlignedSqrt3,P3b_Delta_Target_topo_topographicSimilarityAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wLinear2,P3b_Delta_Target_topo_topographicSimilarityAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal,P3b_Delta_Target_topo_topographicCorrBoundarySubAligned_wNormal2,taskData.elm_id,visit,agebin,reference_agebin,taskData._id.$oid,miscatch_P3b_target,miscatch_P3a_novel
334,0.0602606273,0.3706172893,0.1625952945,0.4510744866,0.8707385651999999,0.3609672479,180.0,0.25,0.9375,7.185759016,1.972101153,4.877182673,1.5845677319999998,178.80284640000002,0.23264616030000002,0.8009812601999999,0.005555555556,120.0,139.9036145,181.0,19.71065402,15.98434105,21.20632518,17.49077096,0.858044624,0.664176319,0.6137491748,0.4679548918,0.4799334308,0.9515001553,0.9455122663,0.5656796167,0.009991760142,26.05561365,1475.128439,0.1268055353,13.80572981,0.8270342778,0.2153842786,-0.001560773776,0.8451116098,0.00604282971,0.18214340539999999,0.00014274469480000002,0.0522620762,0.00607944705,0.00014280467180000003,0.0001442348416,0.01494629187,0.00042166561500000003,0.00028430886939999995,0.6579024651,0.8697354482999999,0.6969890845000001,0.8866291226,0.6594105920000001,0.6977911659999999,0.848895583,0.7021190166,0.7215128301,0.8607564151,0.665960033,0.6663982169,0.9993424594,0.5019889269,0.9552297790000001,0.8170082241,464.0,-0.25,-0.25,9.203334717,2.219565888,6.17258616,1.820117901,467.2642404,-0.2708455226,-0.3832767782,0.002155172414,352.0,375.08880310000006,464.0,10.46521413,10.33152662,10.82065334,9.463618802000001,0.9513257297,0.2972383287,0.4756201094,0.6886354503000001,0.536311422,0.9972194584999999,0.9957134984999999,0.6211118788000001,0.18173666559999999,2618.731586,8949.901719,28.86770777,43.17063675,0.8532113256999999,0.5664316584,0.1020277937,0.5069405677000001,0.5603391082,0.8244234028,0.5475095229,0.8180827320999999,0.5740615489,0.5554582315,0.5563637587,0.7743458448,0.6905686351000001,0.6470364909,0.8379673331999999,0.9427771099,0.8853466318000001,0.9602208084999999,0.8451660320000001,0.8879522123,0.9439761061,0.9475659544,0.9434478131999999,0.9717239066,5727ee60a5add43e1bf2cc62,1,aob_12-16F,'aob_12-16F',5727ee60a5add43e1bf2cc62,0.0,0.0
336,0.9008777272,0.9966348725,0.9039195317000001,0.9931767997,0.9515288468,0.8755378243,264.0,0.0,0.25,8.292305891,2.115328084,5.3724601110000005,1.681285925,256.6369665,0.329430613,0.3016828572,0.003787878788,152.0,189.8345865,264.0,14.94183045,12.77695013,12.90297698,11.30306364,0.9198043618999999,0.9302401465000001,0.9777897936,0.996208097,0.9733495434999999,0.997687889,0.9865047875,0.4529827858,0.4110793108,1657.541861,1826.503816,20.1934931,20.09732914,0.7679988436,0.7435471954999999,0.2788496461,0.30236798940000004,0.5292412081,0.8088808443000001,0.632399942,0.8583490691,0.5334886681000001,0.6362162455,0.6363931181,0.8324237936,0.854065965,0.8571114727,0.5267208945,0.8075948031,0.6570705317000001,0.8693686931999999,0.5311496899,0.6612189457,0.8306094729000001,0.8514759766,0.8970096836,0.9485048418,0.1782343207,0.18563901510000003,0.9601124016,0.02665973238,0.9940915912999999,0.7596491340000001,564.0,-0.4375,-0.3,10.16814364,2.319259661,7.347463065,1.994355092,503.4219384,-0.3341897698,-0.5013485487,0.001773049645,296.0,338.5454545,562.0,12.59998731,11.10872754,15.02906641,13.85852317,0.9992976278,0.8632841017,0.8549297357,0.3691261635,0.10675525150000001,0.9921736187000001,0.9663939226,0.2557382989,0.015401375949999999,343.6685577,5706.5818420000005,40.13768131,45.28279858,0.63474398,0.248801603,0.00417117518,0.1411869267,0.48647726869999997,0.7864796999,0.3776082454,0.7227928087000001,0.5127454767,0.3966684534,0.38199701700000005,0.8236942240999999,0.7037537477,0.5266044515,0.5488371886,0.8187434595,0.5630232728,0.8257377046,0.5664377915,0.5796374531,0.7898187265000001,0.8495572153000001,0.8155445203,0.9077722601999999,55e9d12d32991e86075a1b97,1,aob_12-16F,'aob_12-16F',55e9d12d32991e86075a1b97,0.0,0.0
337,0.9177332312,0.9179395217,0.9997752679,0.9779271717,0.9943388890000001,0.9112701794,244.0,0.0625,0.375,10.50520444,2.351870796,7.157760139,1.968197102,211.65764130000002,0.04049949726,0.558341494,0.004098360656,124.0,138.1675978,242.0,15.30380092,13.84623004,14.12786459,11.81010108,0.9937634199,0.703238762,0.5973826666,0.7554211308,0.9980892884,0.9437240438,0.9441063113,0.518625298,0.357815251,2727.239666,3952.921181,36.35755969,42.212919899999996,0.8034358981999999,0.7099366809000001,0.17669064339999999,0.2964955496,0.5515991539,0.8201145755,0.6191021117000001,0.8522900698,0.5612397018999999,0.6274722197,0.6266931705,0.8986838940999999,0.8862641628,0.8400316508,0.6404338218,0.8619685488,0.7321089346999999,0.9012775826,0.6482169181,0.7384256095999999,0.8692128048000001,0.9279871085,0.9362761959999999,0.968138098,0.8169506075,0.942332933,0.8669447695999999,0.5380974942,0.5753314404,0.8580834278,460.0,0.0,-0.35,15.94480734,2.7691332180000003,10.46008,2.347566107,493.1834602,-0.01293840213,-0.48248699829999997,0.002173913043,332.0,382.07179489999993,460.0,13.49919769,11.75957138,10.94373288,9.395000497,0.6224557950999999,0.4896532503,0.4046844209,0.4540443951,0.5641278416,0.5896832120000001,0.6190094206,0.6743165427,0.2402707113,5218.028815,14644.32819,44.9755403,68.14286305,0.8769091561,0.6216800697,0.126007356,0.5502174526,0.5376409091,0.8131377098999999,0.5623925451,0.8254292447,0.5578433171,0.5782848974,0.577661433,0.8008571365,0.7537439881,0.7252570762999999,0.8145847853,0.9339252084999999,0.8966057451,0.9642741085,0.8243030201,0.9017273311,0.9508636656,0.9411744709000001,0.9624228676000001,0.9812114338,55e1de4b32991e86075a157d,1,aob_12-16F,'aob_12-16F',55e1de4b32991e86075a157d,0.0,0.0
338,0.5958123747999999,0.6591431581,0.9039195317000001,0.9304657368000001,0.029614238789999997,0.9012597708,280.0,-0.1875,0.25,23.86563045,3.172439367,15.63608748,2.749581543,279.6118875,-0.1060553482,0.26026338,0.003571428571,184.0,221.91596639999997,278.0,19.55866736,17.07604587,17.76157767,15.50549228,0.035410566989999996,0.9896754185,0.9597228161,0.9690210004,0.9036272006999999,0.213591786,0.23104502370000002,0.598121774,0.33260243219999996,5472.337611,9840.951127,96.78712783,105.82697659999998,0.8425516581,0.692854125,0.2129936134,0.4271767192,0.7099210108,0.8920790559999999,0.7201774909,0.8963545922,0.7154383625,0.7240328562,0.723514267,0.9079951368000001,0.8418369508,0.8033487247,0.7762271276,0.9190298245999999,0.8891094298000001,0.9615792256999999,0.779679178,0.8907147781999999,0.9453573891,0.9491373096,0.9606825909000001,0.9803412954,0.6990768883,0.8063684248999999,0.8669447695999999,0.990035898,0.7692337382,0.9144604328,396.0,0.0625,-0.35,14.31634149,2.661401647,9.614911444,2.263315169,420.5742279,0.03407003931,-0.4105258454,0.002525252525,244.0,296.76325089999995,396.0,12.83497625,12.34495274,12.82980525,11.43608332,0.7719366572,0.9228601555,0.9813836584000001,0.9878958111,0.9703218906000001,0.7193470485,0.7213936623999999,0.5430544327,0.42805158270000004,11136.96268,14129.08442,68.40226931,72.86228904,0.8158577706999999,0.7536424783,0.2768789725,0.4073792257,0.7094999778,0.8919026659999999,0.7695461908,0.9163855469,0.7206969427,0.7765423746,0.7762980742,0.9008157387000001,0.8913281558,0.8644125755,0.7557613655,0.9108808303,0.8572423445999999,0.9499510018999999,0.7669378641,0.8636675278,0.9318337639000001,0.9176851898999999,0.9375927098000001,0.9687963548999999,56eca9ec3c05772f364b95d8,1,aob_12-16F,'aob_12-16F',56eca9ec3c05772f364b95d8,0.0,0.0
339,8.68753948e-07,6.308396691e-06,0.1377139058,0.001099711041,0.2307955956,0.3664387683,32.0,-0.9375,-0.2,0.9618956992000001,-0.038849254980000004,0.6448791979999999,-0.4386922696,40.20789603,-0.7241951368,-0.08634975588999999,0.03125,-36.0,-6.554216867,32.0,8.23577439,5.11098835,7.890860341000001,6.240555656000001,0.2022591975,0.0025059262460000002,0.004848080744,0.004740107720000001,2.398557191e-09,0.0007679439783999999,0.0005198128904,0.3940440179,0.0,0.0,131.9699949,0.0,1.5151392240000001,0.7331309929000001,0.0,0.0,0.4548927747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890917847,0.7878861315000001,0.5771001647,0.8325629226000001,0.49180262659999996,0.5795116267,0.7897558133,0.6878325899,0.7328775365000001,0.8664387683,0.6933088806000001,0.942332933,0.7357366556,0.0313381942,0.9972764006999999,0.515303711,560.0,0.0,-0.4,10.34244074,2.3362558890000003,7.091504127,1.958897466,544.5807892000001,0.036407090319999995,-0.6378007567,0.001785714286,408.0,433.11415530000005,559.0,11.26268006,12.97012565,11.98487037,10.29551425,0.999220022,0.036494256319999994,0.07675312392000001,0.1259341215,0.1148675316,0.9873682221,0.9822238795,0.34499132369999996,-0.021137999969999998,-336.7050431,5495.331568,10.14466713,40.35352112,0.7013520289,-0.2764954343,-0.03018624061,0.2309532225,0.1764483304,0.5608833109,0.06811962725,0.4084047215,0.18242504059999998,0.06961663154,0.07006354587000001,0.3141426426,0.1376401733,0.1447044146,0.7018772855,0.888697031,0.7365990943999999,0.9031163959,0.7108952373,0.7417647484000001,0.8708823742,0.8934427676000001,0.8929672486,0.9464836243000001,561843ee83609b152d5ebc5a,1,aob_12-16F,'aob_12-16F',561843ee83609b152d5ebc5a,0.0,0.0
342,0.44913869590000005,0.5597690299,0.8023643179000001,0.9518980763,0.613974176,0.8395219211,276.0,0.1875,0.1875,15.12823865,2.716563107,10.6912614,2.369426716,294.0889909,0.3206238058,0.2409362478,0.003623188406,192.0,227.24458199999998,276.0,19.55085653,16.48743085,15.01391183,13.47357283,0.5206465704,0.9628503093,0.9339873887000001,0.8979920412000001,0.9241738264,0.624715416,0.5798620204,0.35959127520000006,0.09584249783,1410.6903730000001,5292.766379,59.71515528,75.71470386,0.7111093384999999,0.4576351503,0.03957382997,0.22326559940000001,0.4920502286,0.7894715414,0.4587133796,0.7712238813,0.4994107218,0.46488349689999997,0.4642684228,0.8577157870000001,0.7733602839,0.6812381556,0.6238857986,0.8544796024,0.6487905506,0.8657015039,0.6292883641,0.6535261554,0.8267630776999999,0.9306293184000001,0.9056835581999999,0.9528417791,0.008494460911,0.008688956245,0.9776158001,0.7778768198,0.9433409085,0.4515087732,340.0,-0.6875,-0.2,12.41047769,2.518541091,8.514585316,2.1417806130000003,333.5963925,-0.5489690311,-0.01827953021,0.002941176471,248.0,267.29323309999995,340.0,14.95644402,12.87317423,16.63991149,14.80351635,0.927293875,0.9475794259,0.7686051504000001,0.508921313,0.8167123676000001,0.8712131762,0.8543312939,0.3501224164,-0.01585327673,-248.3875037,5485.681888,5.582581275,30.7735832,0.7048120259999999,-0.25121159460000003,-0.03476377611,0.2296489526,0.09417784668,0.4549701654,0.03124820334,0.3149742259,0.09618228173,0.0316127967,0.03176463985,0.21598807609999998,0.07469539308999999,0.06140854317000001,0.5191486981,0.8037060849,0.6368846727,0.8603733158,0.5245521086,0.6408407247,0.8204203623999999,0.8004754051999999,0.8283221533,0.9141610766,55f5c23732991e86075a2467,1,aob_12-16F,'aob_12-16F',55f5c23732991e86075a2467,0.0,0.0
343,0.2136754569,0.3706172893,0.5765393656000001,0.2824437119,0.729525049,0.459259756,160.0,0.25,0.6875,5.779508945,1.754318721,4.085397357,1.4074189959999999,144.44617219999998,0.054657428099999995,0.6464406034000001,0.00625,72.0,73.69811321,161.0,12.08357894,10.60330573,9.551783487,8.612431492,0.7352342251,0.2392845314,0.1307317655,0.22088086640000001,0.25428482480000003,0.7874371683,0.8117028933,0.3982808192,0.01631036045,72.97016139,1781.849993,0.4852778832,23.28459911,0.7357491978,0.2536030776,-0.001256149449,0.2309428551,0.01293395281,0.2347345898,0.0009904563677,0.09968086151000001,0.013317534270000002,0.001015055845,0.001011713906,0.03888041707,0.003098873273,0.0026886751049999998,0.6205968098,0.8529754131999999,0.6881365156,0.8828593781999999,0.6264229467,0.6927283873000001,0.8463641937,0.9197884962,0.9154206387999999,0.9577103194,0.6933088806000001,0.942332933,0.7357366556,0.5019889269,0.9449874557,0.7892856009,464.0,0.0,-0.4,9.035377192,2.2011476709999998,6.291436693,1.839189454,480.7451649,-0.1172663542,-0.579128102,0.002155172414,316.0,372.3373494,464.0,8.58376452,7.96188505,7.479764028,6.904550559,0.961515792,0.6640309723,0.504667821,0.5652894964999999,0.536311422,0.9937953145,0.9985471393,0.4551433465,0.07669344764,960.539235,5700.396257,24.51650151,35.7864563,0.7692179312,0.42486675890000003,0.03646558745,0.39292670979999994,0.5328865501,0.8107337507,0.4708261024,0.77795327,0.5477761562,0.4821283071,0.4807280832,0.7446766698,0.670137659,0.6522106281000001,0.7778483904000001,0.919669222,0.8016741619,0.9289648798000001,0.7835642936,0.8048377648,0.9024188823999999,0.9040867745000001,0.9084335427,0.9542167714,5821e73303086d3115084a22,1,aob_12-16F,"'aob_12-16F', 'aob_14-19F'",5821e73303086d3115084a22,0.0,1.0
344,0.46154166350000003,0.5597690299,0.8245216131,0.01784164709,0.511809114,0.4801329941,84.0,0.1875,0.5625,3.8738163560000003,1.35424016,3.16906325,1.153436039,100.15291540000001,0.11378988220000001,0.6026918357,0.0119047619,40.0,58.31578947,83.0,10.38918103,9.03557797,12.13143558,10.30169107,0.5752704574,0.08591479662000001,0.07843104459,0.057550299000000006,0.00048229640149999997,0.3847830723,0.5508176692,0.4842267783,-0.01240470232,-7.2961081210000005,284.8090055,0.6049563835,7.0103985479999995,0.7852650481,-0.23148815960000002,-0.01120945294,0.4928170762,0.04305717078,0.35049500240000003,0.024864851650000002,0.2918739199,0.04526152663,0.026425355430000002,0.025301551600000003,0.18923678559999998,0.1616868947,0.08453819341,0.49895816590000003,0.7931488731999999,0.6901919079000001,0.8837375076,0.5040535949,0.6939267348999999,0.8469633675,0.7271916711,0.7985790936,0.8992895468000001,0.473204082,0.8063684248999999,0.5868335954999999,0.990035898,0.6761548867,0.8434301284000001,396.0,0.0625,-0.45,15.11441618,2.7156490019999997,10.62166353,2.362895645,406.1120932,-0.08622063363,-0.46149193549999995,0.002525252525,224.0,264.7909605,395.0,15.44237459,13.32747444,14.3821594,11.82078187,0.59298246,0.7472474694,0.743083611,0.9980084139000001,0.9703218906000001,0.6546482661,0.6001122662,0.34218141329999996,0.17843070030000002,6239.850434,11966.33111,82.27191702,77.13773241,0.6994426947,0.5629759728,0.1285482594,0.23292181809999998,0.6497980797999999,0.866149398,0.6451203378,0.8640659894,0.6620704792000001,0.6523232522,0.6523971807,0.8862873948000001,0.8189840114,0.7728228373,0.6092473862,0.847743675,0.6702280101,0.8751332629999999,0.620631794,0.6779836257999999,0.8389918129,0.8756857503000001,0.8678762453,0.9339381226000001,563d3dbc98d49e7e5f33228f,1,aob_12-16F,"'aob_12-16F', 'aob_14-19F'",563d3dbc98d49e7e5f33228f,0.0,0.0
345,0.4485456522,0.9966348725,0.45006016200000004,0.01000583365,0.42222129350000004,0.4249007824,72.0,0.0,0.75,3.056574861,1.1172949620000001,2.02961978,0.707848475,61.42695467,0.11727030279999999,0.6914703248,0.01388888889,16.0,29.21875,72.0,11.07015619,9.48514893,10.18518,8.273107646,0.3837941211,0.03327112944,0.025518210469999997,0.01253771979,6.853538648e-05,0.2010595309,0.1724655437,0.43069670880000005,0.0,0.0,548.0207937000001,0.0,6.688750532,0.7551916586,0.0,0.0,0.38841550340000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184490321,0.851990276,0.7302215045,0.9005023963,0.6223433293999999,0.7330728426,0.8665364213,0.8157190351000001,0.8498015648,0.9249007824,0.009711313154,0.942332933,0.0103056073,0.9869382343,0.6578353077,0.7109815342,376.0,0.0,-0.85,15.26636324,2.725651927,11.2471977,2.420119004,406.45660039999996,0.05180649909,-0.6216701182,0.002659574468,232.0,253.2671756,376.0,12.70349124,11.96528784,11.580941099999999,10.40396603,0.48063303009999997,0.826014349,0.6195485609,0.9983239268,0.9987616474,0.6425384191,0.5299627586,0.2788642235,-0.04155176466,-1377.340149,9243.672183,64.78284322,45.04037186,0.6533274918,-0.34636166939999996,-0.03945521975,0.18630254420000003,0.5478808203,0.8182676198000001,0.4431398892,0.7623954251,0.5595758838,0.4502904159,0.4492987217,0.7908293894,0.6871063798,0.5711193362,0.3809149869,0.7248965287000001,0.5013874412,0.7944339898999999,0.3894400061,0.5092040886,0.7546020443000001,0.6922387742,0.7348566885,0.8674283443,56c2294f4d4324a813a2b515,1,aob_12-16F,'aob_12-16F',56c2294f4d4324a813a2b515,0.0,1.0
348,0.137250481,0.9966348725,0.1377139058,0.7783319906999999,0.9991840213,0.4578709155,300.0,0.0,-0.2,10.15814377,2.318275726,6.717234102999999,1.904676478,309.2108033,0.04306964703,-0.2910708212,0.003333333333,204.0,249.4545455,299.0,72.5235965,64.88549329,33.60726276,31.92459011,0.9998616187999999,0.8946721817000001,0.7745436312,0.7901297675,0.7811663729,0.9609220841,0.9744361634,0.5256682126,0.010715831100000002,50.96440624,2500.073778,2.198806278,30.67418885,0.8070564361,0.2204661678,-0.027302510889999996,0.5051461983,0.055266331460000005,0.3809081039,0.006600302921,0.1875806153,0.056296550460000004,0.006678184964,0.006718759269,0.12778324900000002,0.01553396784,0.01749846805,0.7709864689,0.9169568912,0.8392812042,0.9432695876,0.7740927387000001,0.8408567102,0.9204283551000001,0.8952352812000001,0.9002078631,0.9501039316,0.9417133108,0.942332933,0.9993424594,0.7205503289,0.9999685076,0.8479149009999999,440.0,0.0,-0.25,10.74963159,2.3748714840000003,7.126787395,1.9638605569999998,435.412569,-0.011324074170000002,-0.3446281902,0.0022727272729999998,280.0,295.804878,439.0,27.73831672,28.76576501,16.92919414,16.22795056,0.9995827408,0.9687209638,0.9779536522,0.9299997935,0.7085719659999999,0.9723265333,0.9802990581000001,0.5162193118,0.4106499696,4711.855320000001,5923.172752,27.94042118,27.000313399999996,0.8021915491,0.7432882458,0.3965148459,0.5125771742,0.6873964922,0.8825427884,0.7583168570000001,0.9119063434,0.6959304809,0.7662213434999999,0.7645497801000001,0.8457464653,0.8514635242,0.8433571729000001,0.6642677502000001,0.8725313820999999,0.7816293273999999,0.9211569123000001,0.6700444981,0.7856531295999999,0.8928265648,0.8028223955,0.8443662778000001,0.9221831389,55fd9f8c4071c0807469d782,1,aob_12-16F,'aob_12-16F',55fd9f8c4071c0807469d782,0.0,0.0
349,0.3344519157,0.9966348725,0.3355811892,0.0028011515840000003,0.5590848114,0.4546684868,48.0,0.0,0.8125,4.288454247,1.4559263530000002,2.92168198,1.072159471,54.31749493,0.1436703108,0.7501038889,0.020833333330000002,-12.0,9.496183206,49.0,10.23666603,7.1821061,8.966722506,6.517950292,0.5318478071,0.00904699819,0.010612045819999999,0.009149526433999999,3.405971892e-07,0.48294972740000003,0.46651174630000003,0.5416002718,0.0,0.0,1135.6986,0.0,11.45343111,0.8151289002,0.0,0.0,0.4840206773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6523285161,0.8672722581,0.7806928632,0.9207888882999999,0.6566923407,0.7838357703,0.8919178851,0.8640835445999999,0.9093369737,0.9546684868,0.6933088806000001,0.942332933,0.7357366556,0.4320701971,0.8617439764,0.8453484151,472.0,0.0,-0.4,13.42593689,2.597188425,9.893572178,2.291885271,455.2612381,-0.06534108397,-0.5602177885,0.002118644068,260.0,310.27956989999996,472.0,8.81815751,8.59475367,8.772108832999999,8.069976113,0.7242092928,0.9939068416,0.9987523106999999,0.7925931261,0.48258626689999995,0.7920302387999999,0.6871592161,0.2968199069,0.1079023322,3208.417465,8825.77933,67.99904831,73.54391665,0.6670591435000001,0.4760767186,0.06780464637,0.244355104,0.6519389449,0.8670995784000001,0.5703796261,0.8293184642,0.6689104574,0.583303515,0.5777675353,0.8937647695000001,0.8132751249,0.7443083481999999,0.7051002126000001,0.8900552138,0.7215225123000001,0.8969122632,0.7178572629000001,0.7298882940000001,0.864944147,0.9039571886,0.8774217054000001,0.9387108527,55cf65525de8844106164188,1,aob_12-16F,'aob_12-16F',55cf65525de8844106164188,0.0,0.0
